n,m,d,b,strategy,mean_gap,std_gap
100,100,1.75,1,med,3.1,0.7000000000000001
100,100,1.75,20,med,3.1,0.7000000000000001
100,100,1.75,40,med,2.75,0.698212002188447
100,100,1.75,60,med,3.2,0.9273618495495703
100,100,1.75,80,med,3.2,0.6782329983125269
100,100,1.75,100,med,3.15,0.653834841531101
158,100,1.75,1,med,3.72,1.0535653752852738
158,100,1.75,20,med,3.72,0.7810249675906654
158,100,1.75,40,med,3.3200000000000003,0.6244997998398398
158,100,1.75,60,med,3.62,0.6
158,100,1.75,80,med,3.4200000000000004,0.6324555320336759
158,100,1.75,100,med,3.9200000000000004,0.9746794344808963
251,100,1.75,1,med,3.84,1.0618380290797649
251,100,1.75,20,med,4.089999999999999,0.7348469228349533
251,100,1.75,40,med,3.7399999999999998,0.8291561975888501
251,100,1.75,60,med,3.939999999999999,0.8645808232895291
251,100,1.75,80,med,3.7399999999999998,0.8874119674649424
251,100,1.75,100,med,3.9899999999999993,0.6708203932499369
398,100,1.75,1,med,4.669999999999999,1.0136567466356645
398,100,1.75,20,med,4.769999999999999,1.2196310917650468
398,100,1.75,40,med,4.469999999999999,1.3592277219068185
398,100,1.75,60,med,4.419999999999999,1.3928388277184116
398,100,1.75,80,med,4.769999999999999,1.0897247358851685
398,100,1.75,100,med,4.669999999999999,1.061838029079765
630,100,1.75,1,med,5.85,1.6515144564913742
630,100,1.75,20,med,5.200000000000001,0.9219544457292888
630,100,1.75,40,med,5.3500000000000005,1.558043645088288
630,100,1.75,60,med,5.1000000000000005,1.42828568570857
630,100,1.75,80,med,5.05,1.194780314534852
630,100,1.75,100,med,5.15,1.4309088021254184
676,100,1.75,1,med,5.639999999999999,1.5620499351813306
676,100,1.75,20,med,5.339999999999999,0.8306623862918076
676,100,1.75,40,med,5.389999999999999,1.0136567466356647
676,100,1.75,60,med,5.389999999999999,1.0136567466356647
676,100,1.75,80,med,5.289999999999999,0.9205976319760986
676,100,1.75,100,med,5.1899999999999995,1.0712142642814275
1000,100,1.75,1,med,6.05,1.116915395184434
1000,100,1.75,20,med,5.55,1.0712142642814275
1000,100,1.75,40,med,5.6,0.9695359714832659
1000,100,1.75,60,med,5.6,1.2409673645990855
1000,100,1.75,80,med,5.7,1.2688577540449522
1000,100,1.75,100,med,6.4,1.6552945357246849
1342,100,1.75,1,med,6.18,1.392838827718412
1342,100,1.75,20,med,6.18,1.2806248474865698
1342,100,1.75,40,med,6.08,1.02469507659596
1342,100,1.75,60,med,6.279999999999999,1.5524174696260027
1342,100,1.75,80,med,5.63,1.0712142642814275
1342,100,1.75,100,med,6.279999999999999,2.0024984394500787
1342,100,1.75,1080,med,8.330000000000002,1.6393596310755
1584,100,1.75,1,med,6.659999999999999,1.5968719422671311
1584,100,1.75,20,med,7.01,2.1742814905158903
1584,100,1.75,40,med,6.159999999999999,1.1832159566199232
1584,100,1.75,60,med,6.659999999999999,2.4186773244895647
1584,100,1.75,80,med,5.859999999999999,1.307669683062202
1584,100,1.75,100,med,5.56,1.1135528725660044
1584,100,1.75,1080,med,8.91,2.384848003542364
2008,100,1.75,1,med,6.7200000000000015,1.32664991614216
2008,100,1.75,20,med,7.320000000000005,2.130727575266252
2008,100,1.75,40,med,6.4700000000000015,1.7741194999210173
2008,100,1.75,60,med,6.170000000000002,1.2599603168354152
2008,100,1.75,80,med,6.370000000000002,1.4654350889752845
2008,100,1.75,100,med,6.020000000000001,1.841195263952197
2008,100,1.75,1080,med,10.520000000000005,1.8275666882497066
2511,100,1.75,1,med,7.590000000000001,2.4515301344262523
2511,100,1.75,20,med,6.890000000000001,1.378404875209022
2511,100,1.75,40,med,6.94,1.5321553446044562
2511,100,1.75,60,med,7.24,2.242208732477866
2511,100,1.75,80,med,7.040000000000001,1.49248115565993
2511,100,1.75,100,med,5.840000000000001,1.5321553446044562
2511,100,1.75,1080,med,11.289999999999997,2.4979991993593593
2511,100,1.75,2060,med,11.839999999999998,2.4591665254715873
2674,100,1.75,1,med,6.910000000000001,1.2757350822173075
2674,100,1.75,20,med,7.360000000000001,2.118962010041709
2674,100,1.75,40,med,6.660000000000002,1.4628738838327795
2674,100,1.75,60,med,6.610000000000002,1.2359207094308275
2674,100,1.75,80,med,6.460000000000003,1.4696938456699071
2674,100,1.75,100,med,6.2600000000000025,2.04939015319192
2674,100,1.75,1080,med,11.11,2.2197972880423116
2674,100,1.75,2060,med,11.36,2.1656407827707715
3340,100,1.75,1,med,7.05,1.5960889699512368
3340,100,1.75,20,med,7.8,2.249444375840399
3340,100,1.75,40,med,6.45,1.1079259903080168
3340,100,1.75,60,med,6.4,1.96468827043885
3340,100,1.75,80,med,6.7,1.7578395831246947
3340,100,1.75,100,med,7.3,1.977371993328519
3340,100,1.75,1080,med,11.65,1.6874537030686203
3340,100,1.75,2060,med,13.350000000000003,2.2332711434127295
3340,100,1.75,3040,med,14.500000000000004,3.3600595232822887
3981,100,1.75,1,med,6.889999999999998,1.705872210923198
3981,100,1.75,20,med,7.089999999999998,1.3379088160259651
3981,100,1.75,40,med,6.939999999999998,1.8674849396983098
3981,100,1.75,60,med,6.4899999999999975,1.6462077633154328
3981,100,1.75,80,med,7.139999999999998,1.2835497652993437
3981,100,1.75,100,med,6.389999999999998,1.4352700094407322
3981,100,1.75,1080,med,11.339999999999998,2.2643983748448506
3981,100,1.75,2060,med,17.339999999999996,2.515452245621053
3981,100,1.75,3040,med,12.539999999999997,2.650943228362313
4006,100,1.75,1,med,7.089999999999998,1.5256146302392357
4006,100,1.75,20,med,7.289999999999997,2.006863224038948
4006,100,1.75,40,med,6.9899999999999975,2.3764469276632285
4006,100,1.75,60,med,7.4899999999999975,2.011839953873071
4006,100,1.75,80,med,7.389999999999998,2.5975950415721076
4006,100,1.75,100,med,7.439999999999998,1.8841443681416772
4006,100,1.75,1080,med,11.239999999999998,1.977371993328519
4006,100,1.75,2060,med,17.439999999999998,2.80178514522438
4006,100,1.75,3040,med,12.389999999999997,1.8296174463531987
4672,100,1.75,1,med,8.23,2.4181604578687494
4672,100,1.75,20,med,7.730000000000001,2.3339880033967613
4672,100,1.75,40,med,8.080000000000002,2.293468988235943
4672,100,1.75,60,med,6.580000000000001,1.4177446878757824
4672,100,1.75,80,med,6.480000000000001,1.5999999999999999
4672,100,1.75,100,med,6.980000000000001,2.12367605815953
4672,100,1.75,1080,med,10.080000000000002,2.0880613017821097
4672,100,1.75,2060,med,16.679999999999996,3.023243291566195
4672,100,1.75,3040,med,14.879999999999995,2.6153393661244038
4672,100,1.75,4020,med,14.580000000000002,2.4919871588754225
5338,100,1.75,1,med,8.419999999999998,2.0639767440550294
5338,100,1.75,20,med,7.519999999999999,1.5132745950421556
5338,100,1.75,40,med,7.019999999999999,1.9595917942265424
5338,100,1.75,60,med,6.8199999999999985,1.74928556845359
5338,100,1.75,80,med,7.019999999999999,2.939387691339814
5338,100,1.75,100,med,6.5699999999999985,1.8567444627627143
5338,100,1.75,1080,med,10.969999999999999,1.82414363469547
5338,100,1.75,2060,med,16.119999999999997,3.1543620591175006
5338,100,1.75,3040,med,19.369999999999997,3.222964473896664
5338,100,1.75,4020,med,14.669999999999998,3.5422450508117023
5338,100,1.75,5000,med,16.47,3.5675621928706445
6004,100,1.75,1,med,7.210000000000003,2.021756661915573
6004,100,1.75,20,med,6.960000000000003,1.4832396974191326
6004,100,1.75,40,med,7.5100000000000025,2.3124662159694354
6004,100,1.75,60,med,6.910000000000002,1.9615045245933034
6004,100,1.75,80,med,6.860000000000002,1.2206555615733703
6004,100,1.75,100,med,6.560000000000002,1.9849433241279206
6004,100,1.75,1080,med,10.660000000000002,2.215851980616034
6004,100,1.75,2060,med,14.959999999999999,2.4899799195977463
6004,100,1.75,3040,med,23.159999999999997,2.5019992006393608
6004,100,1.75,4020,med,18.809999999999995,3.8506492958980303
6004,100,1.75,5000,med,14.61,2.7436289836637897
6309,100,1.75,1,med,7.359999999999997,1.9868316486305528
6309,100,1.75,20,med,7.309999999999997,2.477902338672773
6309,100,1.75,40,med,7.309999999999997,1.3190905958272918
6309,100,1.75,60,med,6.809999999999997,1.374772708486752
6309,100,1.75,80,med,6.859999999999997,1.9098429254784282
6309,100,1.75,100,med,6.759999999999996,1.7684739183827394
6309,100,1.75,1080,med,11.309999999999997,1.7435595774162693
6309,100,1.75,2060,med,16.55999999999999,2.7069355367278325
6309,100,1.75,3040,med,22.609999999999992,3.0347981810987035
6309,100,1.75,4020,med,20.40999999999999,3.694590640382233
6309,100,1.75,5000,med,16.50999999999999,4.042276586281548
6670,100,1.75,1,med,8.35,2.333988003396761
6670,100,1.75,20,med,7.55,2.426417111710186
6670,100,1.75,40,med,8.65,2.669737814842499
6670,100,1.75,60,med,7.549999999999997,2.0706279240848655
6670,100,1.75,80,med,6.399999999999997,1.5459624833740306
6670,100,1.75,100,med,6.999999999999997,2.389560629069704
6670,100,1.75,1080,med,11.95,2.688401011754013
6670,100,1.75,2060,med,16.75,2.4591665254715878
6670,100,1.75,3040,med,22.5,3.9319206502674997
6670,100,1.75,4020,med,20.9,2.7276363393971716
6670,100,1.75,5000,med,16.3,3.361547262794322
7336,100,1.75,1,med,8.589999999999998,2.6358110706194404
7336,100,1.75,20,med,7.390000000000001,1.4448183276799889
7336,100,1.75,40,med,8.339999999999998,2.570992026436488
7336,100,1.75,60,med,7.040000000000001,1.8275666882497066
7336,100,1.75,80,med,6.69,2.03654118544163
7336,100,1.75,100,med,6.390000000000001,1.5771810295587503
7336,100,1.75,1080,med,12.239999999999998,2.973213749463701
7336,100,1.75,2060,med,14.139999999999997,2.6172504656604803
7336,100,1.75,3040,med,20.339999999999996,4.6808118953873805
7336,100,1.75,4020,med,25.54,3.5199431813596083
7336,100,1.75,5000,med,18.99,2.95423424934449
8002,100,1.75,1,med,7.430000000000004,1.961504524593303
8002,100,1.75,20,med,8.480000000000008,2.1095023109728985
8002,100,1.75,40,med,6.880000000000004,2.071231517720798
8002,100,1.75,60,med,7.180000000000004,2.08806130178211
8002,100,1.75,80,med,6.680000000000004,1.3820274961085253
8002,100,1.75,100,med,6.180000000000004,1.7776388834631176
8002,100,1.75,1080,med,11.280000000000006,1.8466185312619388
8002,100,1.75,2060,med,16.630000000000006,2.414021540914662
8002,100,1.75,3040,med,19.230000000000008,2.964371771556327
8002,100,1.75,4020,med,29.330000000000005,3.4824560298731697
8002,100,1.75,5000,med,23.080000000000005,3.40440890610984
8668,100,1.75,1,med,7.9699999999999935,1.9563997546513854
8668,100,1.75,20,med,7.4699999999999935,1.9306734576307822
8668,100,1.75,40,med,6.569999999999993,1.894069692487581
8668,100,1.75,60,med,7.269999999999993,1.6874537030686205
8668,100,1.75,80,med,6.619999999999993,1.676305461424021
8668,100,1.75,100,med,6.669999999999993,1.5256146302392357
8668,100,1.75,1080,med,11.719999999999994,3.397057550292606
8668,100,1.75,2060,med,15.619999999999994,3.018277654557314
8668,100,1.75,3040,med,19.769999999999992,2.4994999499899975
8668,100,1.75,4020,med,27.069999999999993,3.2844329799829985
8668,100,1.75,5000,med,28.119999999999994,5.268775948927796
9334,100,1.75,1,med,8.659999999999997,2.8635642126552705
9334,100,1.75,20,med,7.359999999999997,1.9773719933285192
9334,100,1.75,40,med,6.659999999999997,1.449137674618944
9334,100,1.75,60,med,8.059999999999997,2.3748684174075834
9334,100,1.75,80,med,6.359999999999997,1.676305461424021
9334,100,1.75,100,med,6.559999999999997,1.2609520212918492
9334,100,1.75,1080,med,11.859999999999996,3.043024810940588
9334,100,1.75,2060,med,14.209999999999997,2.8892040426387338
9334,100,1.75,3040,med,20.40999999999999,3.2691742076555053
9334,100,1.75,4020,med,25.75999999999999,4.0853396431631
9334,100,1.75,5000,med,30.65999999999999,4.159326868617084
10000,100,1.75,1,med,7.6,2.3748684174075834
10000,100,1.75,20,med,7.45,1.9615045245933032
10000,100,1.75,40,med,6.8,1.6911534525287764
10000,100,1.75,60,med,6.75,1.9716744153130354
10000,100,1.75,80,med,6.7,1.3453624047073711
10000,100,1.75,100,med,6.4,1.1575836902790224
10000,100,1.75,1080,med,10.3,1.2688577540449522
10000,100,1.75,2060,med,15.65,2.9878922336657325
10000,100,1.75,3040,med,18.85,3.021175268004159
10000,100,1.75,4020,med,23.9,3.374907406137241
10000,100,1.75,5000,med,35.75,3.1760824926314495
10,100,1.75,1,qua,1.2999999999999996,0.48989794855663554
15,100,1.75,1,qua,1.3500000000000003,0.5000000000000001
25,100,1.75,1,qua,1.8,0.3840572873934304
25,100,1.75,20,qua,2.0,0.4330127018922193
39,100,1.75,1,qua,2.01,0.5830951894845301
39,100,1.75,20,qua,2.0599999999999996,0.5894913061275798
63,100,1.75,1,qua,2.3199999999999994,0.5894913061275798
63,100,1.75,20,qua,2.2699999999999996,0.43588989435406733
63,100,1.75,40,qua,2.5699999999999994,0.812403840463596
63,100,1.75,60,qua,2.5199999999999996,0.35707142142714254
100,100,1.75,1,qua,2.75,0.7664854858377946
100,100,1.75,20,qua,2.55,0.5894913061275798
100,100,1.75,40,qua,2.65,0.5722761571129799
100,100,1.75,60,qua,3.05,0.6689544080129826
100,100,1.75,80,qua,3.2,0.6
100,100,1.75,100,qua,3.1,0.6244997998398398
158,100,1.75,1,qua,2.9200000000000004,0.5
158,100,1.75,20,qua,3.12,0.8426149773176358
158,100,1.75,40,qua,2.97,0.6689544080129827
158,100,1.75,60,qua,3.1700000000000004,0.698212002188447
158,100,1.75,80,qua,3.62,0.6
158,100,1.75,100,qua,2.8200000000000003,0.58309518948453
251,100,1.75,1,qua,3.4899999999999998,0.7071067811865476
251,100,1.75,20,qua,3.1900000000000004,0.9
251,100,1.75,40,qua,3.2400000000000007,0.8874119674649424
251,100,1.75,60,qua,3.54,0.49749371855331004
251,100,1.75,80,qua,3.54,0.739932429347437
251,100,1.75,100,qua,3.6399999999999997,0.7262919523166973
398,100,1.75,1,qua,3.4199999999999995,0.9695359714832656
398,100,1.75,20,qua,3.3199999999999994,0.6403124237432847
398,100,1.75,40,qua,3.6199999999999997,0.8602325267042624
398,100,1.75,60,qua,3.719999999999999,1.0049875621120887
398,100,1.75,80,qua,3.969999999999999,0.6689544080129824
398,100,1.75,100,qua,4.119999999999999,1.1789826122551594
630,100,1.75,1,qua,4.050000000000001,1.061838029079765
630,100,1.75,20,qua,3.750000000000001,0.9733961166965893
630,100,1.75,40,qua,3.750000000000001,0.7399324293474371
630,100,1.75,60,qua,4.050000000000001,0.852936105461599
630,100,1.75,80,qua,3.900000000000001,0.6782329983125269
630,100,1.75,100,qua,4.200000000000001,1.118033988749895
676,100,1.75,1,qua,3.4899999999999998,0.6224949798994367
676,100,1.75,20,qua,4.039999999999999,0.9273618495495705
676,100,1.75,40,qua,4.039999999999999,0.8124038404635961
676,100,1.75,60,qua,4.339999999999999,1.0440306508910548
676,100,1.75,80,qua,4.139999999999999,0.9433981132056605
676,100,1.75,100,qua,4.139999999999999,0.9949874371066201
1000,100,1.75,1,qua,3.7,1.0535653752852738
1000,100,1.75,20,qua,4.15,1.1521718621802914
1000,100,1.75,40,qua,4.35,1.5256146302392357
1000,100,1.75,60,qua,3.9,0.5385164807134504
1000,100,1.75,80,qua,4.55,1.0712142642814273
1000,100,1.75,100,qua,4.05,0.864580823289529
1342,100,1.75,1,qua,3.8299999999999996,0.6224949798994367
1342,100,1.75,20,qua,4.529999999999999,1.4309088021254184
1342,100,1.75,40,qua,4.43,1.0136567466356647
1342,100,1.75,60,qua,4.9799999999999995,1.0677078252031311
1342,100,1.75,80,qua,3.88,0.7810249675906654
1342,100,1.75,100,qua,4.68,0.8888194417315588
1342,100,1.75,1080,qua,8.230000000000002,1.9563997546513852
1584,100,1.75,1,qua,4.359999999999999,1.1224972160321822
1584,100,1.75,20,qua,4.81,1.3143439428094916
1584,100,1.75,40,qua,4.459999999999999,1.2288205727444508
1584,100,1.75,60,qua,4.26,1.044030650891055
1584,100,1.75,80,qua,4.859999999999999,0.9539392014169457
1584,100,1.75,100,qua,4.51,0.963068014212911
1584,100,1.75,1080,qua,7.609999999999999,1.5321553446044562
2008,100,1.75,1,qua,4.520000000000001,1.2
2008,100,1.75,20,qua,4.370000000000002,1.2031209415515964
2008,100,1.75,40,qua,4.770000000000001,1.1521718621802912
2008,100,1.75,60,qua,4.370000000000002,1.16081867662439
2008,100,1.75,80,qua,4.420000000000002,1.466287829861518
2008,100,1.75,100,qua,4.370000000000002,1.2031209415515964
2008,100,1.75,1080,qua,10.270000000000005,1.7965244223221681
2511,100,1.75,1,qua,4.19,1.0535653752852738
2511,100,1.75,20,qua,4.040000000000001,1.061838029079765
2511,100,1.75,40,qua,4.340000000000001,1.2835497652993437
2511,100,1.75,60,qua,4.040000000000001,0.8529361054615991
2511,100,1.75,80,qua,4.290000000000001,1.2
2511,100,1.75,100,qua,4.69,0.9797958971132712
2511,100,1.75,1080,qua,9.739999999999998,1.5898113095584647
2511,100,1.75,2060,qua,9.839999999999998,1.9358460682605938
2674,100,1.75,1,qua,4.210000000000003,1.3219304066402287
2674,100,1.75,20,qua,4.660000000000002,1.3564659966250536
2674,100,1.75,40,qua,4.2600000000000025,1.1832159566199232
2674,100,1.75,60,qua,4.410000000000002,1.3518505834595775
2674,100,1.75,80,qua,4.610000000000002,1.49248115565993
2674,100,1.75,100,qua,4.0100000000000025,0.5361902647381805
2674,100,1.75,1080,qua,9.66,2.477902338672773
2674,100,1.75,2060,qua,9.209999999999999,1.9615045245933032
3340,100,1.75,1,qua,4.4,0.9273618495495705
3340,100,1.75,20,qua,4.2,1.2409673645990855
3340,100,1.75,40,qua,4.65,1.2031209415515967
3340,100,1.75,60,qua,4.35,0.9937303457175894
3340,100,1.75,80,qua,4.3,1.1874342087037917
3340,100,1.75,100,qua,4.55,1.532155344604456
3340,100,1.75,1080,qua,10.9,1.9261360284258222
3340,100,1.75,2060,qua,12.1,2.247220505424423
3340,100,1.75,3040,qua,13.0,2.989983277545211
3981,100,1.75,1,qua,4.689999999999998,1.5968719422671311
3981,100,1.75,20,qua,4.4899999999999975,1.2688577540449522
3981,100,1.75,40,qua,3.7399999999999975,0.9205976319760986
3981,100,1.75,60,qua,4.289999999999997,0.8306623862918076
3981,100,1.75,80,qua,4.689999999999998,1.161895003862225
3981,100,1.75,100,qua,4.189999999999998,0.7071067811865476
3981,100,1.75,1080,qua,10.239999999999998,2.108909670896314
3981,100,1.75,2060,qua,17.139999999999997,2.085065946199304
3981,100,1.75,3040,qua,11.639999999999997,1.9868316486305524
4006,100,1.75,1,qua,4.539999999999997,0.9695359714832658
4006,100,1.75,20,qua,4.4899999999999975,1.2835497652993437
4006,100,1.75,40,qua,4.389999999999998,1.0712142642814275
4006,100,1.75,60,qua,4.2399999999999975,0.6403124237432849
4006,100,1.75,80,qua,4.4899999999999975,1.116915395184434
4006,100,1.75,100,qua,4.4899999999999975,0.8046738469715541
4006,100,1.75,1080,qua,9.339999999999998,1.854723699099141
4006,100,1.75,2060,qua,17.54,2.939387691339814
4006,100,1.75,3040,qua,11.289999999999997,2.43464576478797
4672,100,1.75,1,qua,4.280000000000001,1.0954451150103321
4672,100,1.75,20,qua,4.6800000000000015,1.4282856857085702
4672,100,1.75,40,qua,3.930000000000001,0.9630680142129111
4672,100,1.75,60,qua,4.730000000000001,1.3592277219068185
4672,100,1.75,80,qua,4.030000000000001,0.7664854858377946
4672,100,1.75,100,qua,4.1800000000000015,0.7000000000000001
4672,100,1.75,1080,qua,9.13,2.242208732477866
4672,100,1.75,2060,qua,16.129999999999995,4.89157438868101
4672,100,1.75,3040,qua,14.829999999999995,2.8892040426387333
4672,100,1.75,4020,qua,13.63,3.2291639784935047
5338,100,1.75,1,qua,4.119999999999999,0.806225774829855
5338,100,1.75,20,qua,3.919999999999999,0.6403124237432849
5338,100,1.75,40,qua,4.469999999999999,1.2359207094308275
5338,100,1.75,60,qua,3.8699999999999988,0.7664854858377946
5338,100,1.75,80,qua,4.5699999999999985,1.116915395184434
5338,100,1.75,100,qua,4.419999999999999,0.9797958971132713
5338,100,1.75,1080,qua,10.169999999999998,1.8020821290940099
5338,100,1.75,2060,qua,13.219999999999999,2.870540018881465
5338,100,1.75,3040,qua,18.77,2.8155816450602176
5338,100,1.75,4020,qua,12.219999999999999,2.7640549922170505
5338,100,1.75,5000,qua,16.919999999999998,3.2264531609803355
6004,100,1.75,1,qua,4.060000000000002,0.9433981132056604
6004,100,1.75,20,qua,4.660000000000002,1.345362404707371
6004,100,1.75,40,qua,4.560000000000002,1.3928388277184118
6004,100,1.75,60,qua,4.2600000000000025,1.2288205727444508
6004,100,1.75,80,qua,4.7600000000000025,1.2083045973594573
6004,100,1.75,100,qua,4.660000000000002,0.9
6004,100,1.75,1080,qua,9.160000000000002,1.8601075237738276
6004,100,1.75,2060,qua,16.559999999999995,3.8392707640904935
6004,100,1.75,3040,qua,24.859999999999996,4.334743360338649
6004,100,1.75,4020,qua,17.609999999999996,3.1666228067138027
6004,100,1.75,5000,qua,12.560000000000002,2.7092434368288134
6309,100,1.75,1,qua,4.609999999999997,1.0535653752852738
6309,100,1.75,20,qua,4.009999999999996,0.8888194417315589
6309,100,1.75,40,qua,4.559999999999997,1.3143439428094914
6309,100,1.75,60,qua,4.359999999999997,1.0712142642814275
6309,100,1.75,80,qua,4.109999999999997,0.9273618495495703
6309,100,1.75,100,qua,4.309999999999997,1.3564659966250536
6309,100,1.75,1080,qua,9.909999999999997,1.4832396974191326
6309,100,1.75,2060,qua,16.20999999999999,2.9
6309,100,1.75,3040,qua,23.80999999999999,3.9230090491866063
6309,100,1.75,4020,qua,19.05999999999999,4.25764019146757
6309,100,1.75,5000,qua,12.909999999999997,4.2895221179054435
6670,100,1.75,1,qua,4.849999999999997,1.3955285736952863
6670,100,1.75,20,qua,4.599999999999997,1.0049875621120892
6670,100,1.75,40,qua,4.499999999999997,0.9797958971132712
6670,100,1.75,60,qua,4.349999999999997,1.16081867662439
6670,100,1.75,80,qua,4.849999999999997,1.6575584454250776
6670,100,1.75,100,qua,4.549999999999997,1.2196310917650468
6670,100,1.75,1080,qua,10.4,1.9974984355438177
6670,100,1.75,2060,qua,14.15,3.2136427928442823
6670,100,1.75,3040,qua,23.2,4.036087214122113
6670,100,1.75,4020,qua,21.15,2.8332843133014376
6670,100,1.75,5000,qua,13.65,2.6320144376503714
7336,100,1.75,1,qua,4.540000000000001,1.374772708486752
7336,100,1.75,20,qua,4.24,1.319090595827292
7336,100,1.75,40,qua,4.540000000000001,1.1357816691600546
7336,100,1.75,60,qua,4.24,1.019803902718557
7336,100,1.75,80,qua,4.49,0.9096702699330127
7336,100,1.75,100,qua,4.640000000000001,0.8366600265340756
7336,100,1.75,1080,qua,10.989999999999998,2.868361901852694
7336,100,1.75,2060,qua,11.939999999999998,2.8478061731796283
7336,100,1.75,3040,qua,18.139999999999997,4.398863489584555
7336,100,1.75,4020,qua,27.839999999999996,3.1874754901018454
7336,100,1.75,5000,qua,18.74,3.1921779399024737
8002,100,1.75,1,qua,4.280000000000004,1.0049875621120892
8002,100,1.75,20,qua,4.030000000000004,1.3592277219068187
8002,100,1.75,40,qua,4.680000000000004,1.1874342087037917
8002,100,1.75,60,qua,4.530000000000004,1.023474474522936
8002,100,1.75,80,qua,4.880000000000004,1.1789826122551597
8002,100,1.75,100,qua,4.030000000000004,1.023474474522936
8002,100,1.75,1080,qua,10.130000000000006,2.0068632240389475
8002,100,1.75,2060,qua,15.330000000000007,3.539420856580918
8002,100,1.75,3040,qua,14.930000000000007,2.2688102609076854
8002,100,1.75,4020,qua,32.980000000000004,5.440588203494177
8002,100,1.75,5000,qua,23.28000000000001,4.290687590584987
8668,100,1.75,1,qua,4.419999999999993,1.1357816691600549
8668,100,1.75,20,qua,4.269999999999993,1.0712142642814275
8668,100,1.75,40,qua,4.4699999999999935,1.061838029079765
8668,100,1.75,60,qua,4.669999999999993,1.1079259903080168
8668,100,1.75,80,qua,4.7199999999999935,1.0677078252031311
8668,100,1.75,100,qua,4.319999999999993,0.9486832980505138
8668,100,1.75,1080,qua,11.269999999999992,2.1324868112136124
8668,100,1.75,2060,qua,15.569999999999993,2.7726341266023544
8668,100,1.75,3040,qua,17.069999999999993,2.342541355024496
8668,100,1.75,4020,qua,27.819999999999993,3.653765181289022
8668,100,1.75,5000,qua,30.41999999999998,3.477067730142742
9334,100,1.75,1,qua,4.559999999999997,1.1789826122551597
9334,100,1.75,20,qua,4.609999999999997,0.804673846971554
9334,100,1.75,40,qua,4.559999999999997,1.7291616465790582
9334,100,1.75,60,qua,4.159999999999997,0.9746794344808963
9334,100,1.75,80,qua,4.659999999999997,1.1832159566199232
9334,100,1.75,100,qua,4.359999999999997,1.004987562112089
9334,100,1.75,1080,qua,8.959999999999997,1.307669683062202
9334,100,1.75,2060,qua,12.159999999999997,3.024896692450835
9334,100,1.75,3040,qua,18.65999999999999,2.8106938645110393
9334,100,1.75,4020,qua,23.45999999999999,4.08166632639171
9334,100,1.75,5000,qua,33.40999999999999,4.646235034950341
10000,100,1.75,1,qua,4.45,0.9205976319760985
10000,100,1.75,20,qua,4.3,1.14455231422596
10000,100,1.75,40,qua,4.7,1.1874342087037917
10000,100,1.75,60,qua,4.5,0.9219544457292888
10000,100,1.75,80,qua,4.6,0.8602325267042626
10000,100,1.75,100,qua,4.7,1.0049875621120892
10000,100,1.75,1080,qua,10.7,2.511971337416094
10000,100,1.75,2060,qua,14.05,2.692118125194361
10000,100,1.75,3040,qua,16.4,3.4117444218463966
10000,100,1.75,4020,qua,22.45,4.116734142496938
10000,100,1.75,5000,qua,38.8,4.106093033529562
10,100,2.0,1,cmp,0.8999999999999998,2.220446049250313e-16
15,100,2.0,1,cmp,0.9000000000000001,0.21794494717703372
25,100,2.0,1,cmp,1.1,0.4769696007084729
25,100,2.0,20,cmp,1.65,0.3
39,100,2.0,1,cmp,1.5599999999999998,0.21794494717703367
39,100,2.0,20,cmp,1.7099999999999997,0.30000000000000004
63,100,2.0,1,cmp,1.4200000000000004,0.2179449471770337
63,100,2.0,20,cmp,1.9199999999999995,0.5894913061275798
63,100,2.0,40,cmp,2.1199999999999997,0.6224949798994366
63,100,2.0,60,cmp,2.5199999999999996,0.47696960070847283
100,100,2.0,1,cmp,1.5,0.5
100,100,2.0,20,cmp,2.05,0.3840572873934304
100,100,2.0,40,cmp,2.1,0.3
100,100,2.0,60,cmp,2.45,0.5894913061275798
100,100,2.0,80,cmp,2.6,0.5830951894845301
100,100,2.0,100,cmp,3.3,0.714142842854285
158,100,2.0,1,cmp,1.5700000000000003,0.3570714214271425
158,100,2.0,20,cmp,1.9200000000000004,0.4999999999999999
158,100,2.0,40,cmp,2.4200000000000004,0.5477225575051661
158,100,2.0,60,cmp,2.8200000000000003,0.7348469228349535
158,100,2.0,80,cmp,3.0200000000000005,0.9165151389911681
158,100,2.0,100,cmp,2.72,0.45825756949558405
251,100,2.0,1,cmp,1.7400000000000007,0.43301270189221924
251,100,2.0,20,cmp,1.9400000000000006,0.4974937185533099
251,100,2.0,40,cmp,2.2900000000000005,0.5099019513592785
251,100,2.0,60,cmp,2.6900000000000004,0.5099019513592784
251,100,2.0,80,cmp,3.0400000000000005,0.6689544080129827
251,100,2.0,100,cmp,3.0400000000000005,0.8046738469715541
398,100,2.0,1,cmp,1.7700000000000002,0.43301270189221935
398,100,2.0,20,cmp,2.170000000000001,0.3570714214271425
398,100,2.0,40,cmp,2.37,0.5722761571129799
398,100,2.0,60,cmp,2.3200000000000003,0.5567764362830021
398,100,2.0,80,cmp,2.82,0.6782329983125267
398,100,2.0,100,cmp,3.2199999999999998,0.748331477354788
630,100,2.0,1,cmp,1.8000000000000003,0.3
630,100,2.0,20,cmp,2.150000000000001,0.49749371855331
630,100,2.0,40,cmp,2.2000000000000006,0.7416198487095663
